score,label
-0.44478253,1
-0.36645436,1
-0.61906034,1
-0.5414398,1
-0.34744975,1
-0.21278383,1
-0.19456817,1
-0.15948887,1
-0.13881238,1
-0.14506395,1
-0.20627911,1
-0.21910597,1
-0.27883658,1
-0.41199756,1
-0.5821938,1
-0.627922,1
-0.44469485,1
-0.3665256,1
-0.5862729,1
-0.49068305,1
-0.30371433,1
-0.20372058,1
-0.20463142,1
-0.15552065,1
-0.12970366,1
-0.11335911,1
-0.17349929,1
-0.21057054,1
-0.23180737,1
-0.35317808,1
-0.5437006,1
-0.61390007,1
-0.4442145,1
-0.35805568,1
-0.57068413,1
-0.45151982,1
-0.26342344,1
-0.21048142,1
-0.16559526,1
-0.17145109,1
-0.12059856,1
-0.09477323,1
-0.1499426,1
-0.21252811,1
-0.23127411,1
-0.3293359,1
-0.5256867,1
-0.60245156,1
-0.44396874,1
-0.35276616,1
-0.5408022,1
-0.42213956,1
-0.2437691,1
-0.13604878,1
-0.11611852,1
-0.16265614,1
-0.12814362,1
-0.13537326,1
-0.17961782,1
-0.24165289,1
-0.23074402,1
-0.33943433,1
-0.5334478,1
-0.6161306,1
-0.44426936,1
-0.35165092,1
-0.5443477,1
-0.42753014,1
-0.17205739,1
0.0038494912,1
0.03348957,1
-0.04555189,1
-0.14542884,1
-0.1597778,1
-0.21030226,1
-0.23417345,1
-0.25637203,1
-0.3596165,1
-0.55824125,1
-0.6274771,1
-0.44453347,1
-0.3506124,1
-0.5396059,1
-0.46177626,1
-0.18656436,1
0.073737636,1
0.12410161,1
0.0042203534,1
-0.1358615,1
-0.1869865,1
-0.22244132,1
-0.21525481,1
-0.26211935,1
-0.39701405,1
-0.5685663,1
-0.6261135,1
-0.44469833,1
-0.35603696,1
-0.5560968,1
-0.5319529,1
-0.2734153,1
-0.036701966,1
0.0838234,1
-0.03572243,1
-0.1325848,1
-0.19096543,1
-0.2104573,1
-0.2173549,1
-0.3020028,1
-0.48387676,1
-0.6231816,1
-0.6422936,1
-0.44472745,1
-0.36453515,1
-0.60993207,1
-0.6047969,1
-0.46099856,1
-0.22161366,1
-0.108075045,1
-0.16152737,1
-0.20024745,1
-0.23301998,1
-0.2397543,1
-0.28372186,1
-0.41070095,1
-0.5553333,1
-0.66454226,1
-0.6512041,1
-0.44465742,1
-0.32167482,1
-0.524718,1
-0.5658354,1
-0.4836333,1
-0.3476163,1
-0.22942571,1
-0.20980088,1
-0.19617382,1
-0.19569106,1
-0.26389372,1
-0.31755808,1
-0.43833792,1
-0.55005413,1
-0.600391,1
-0.55422187,1
-0.37209287,1
-0.24959242,1
-0.38749275,1
-0.41067994,1
-0.38508788,1
-0.32941318,1
-0.25576743,1
-0.21112224,1
-0.19214085,1
-0.20329835,1
-0.24372305,1
-0.28970215,1
-0.3588291,1
-0.40044603,1
-0.42337942,1
-0.38028333,1
-0.22377229,1
-0.15236448,1
-0.31607443,1
-0.36127675,1
-0.3506552,1
-0.28865647,1
-0.18619984,1
-0.14080827,1
-0.10630194,1
-0.10797154,1
-0.1249187,1
-0.11025122,1
-0.18101047,1
-0.2834885,1
-0.3476849,1
-0.3380944,1
-0.26231167,1
-0.32905558,1
-0.5494342,1
-0.6228837,1
-0.5450193,1
-0.4210229,1
-0.31208417,1
-0.22944325,1
-0.18651377,1
-0.18691713,1
-0.22400144,1
-0.28428203,1
-0.29806545,1
-0.38119227,1
-0.54818684,1
-0.5540783,1
-0.3691734,1
-0.36540732,1
-0.64135295,1
-0.68898684,1
-0.55507207,1
-0.3682698,1
-0.2808281,1
-0.21589898,1
-0.20579384,1
-0.21381691,1
-0.26544508,1
-0.23147863,1
-0.2811988,1
-0.40898937,1
-0.57407606,1
-0.6126967,1
-0.444829,1
-0.3644501,1
-0.63270736,1
-0.6291125,1
-0.4586324,1
-0.2355444,1
-0.22670054,1
-0.20522587,1
-0.15625338,1
-0.21358673,1
-0.24118176,1
-0.23207647,1
-0.2099284,1
-0.3392888,1
-0.49312267,1
-0.5884161,1
-0.44507954,1
-0.3667374,1
-0.61831653,1
-0.55026364,1
-0.3299225,1
-0.21124662,1
-0.22158927,1
-0.16180876,1
-0.1511338,1
-0.18855219,1
-0.24747297,1
-0.25287277,1
-0.20413382,1
-0.25973737,1
-0.4318968,1
-0.5430323,1
-0.42128474,1
-0.36664024,1
-0.591,1
-0.46802074,1
-0.25339395,1
-0.22606441,1
-0.22542907,1
-0.19665924,1
-0.0614163,1
-0.122140124,1
-0.2655519,1
-0.24768291,1
-0.20363116,1
-0.24319829,1
-0.38881,1
-0.4999102,1
-0.4087546,1
-0.3510437,1
-0.55016863,1
-0.429452,1
-0.21354328,1
-0.21039999,1
-0.2552392,1
-0.14061934,1
-0.021122847,1
-0.13079363,1
-0.24784239,1
-0.21230313,1
-0.12067429,1
-0.1700165,1
-0.3358263,1
-0.48587695,1
-0.41215935,1
-0.3357383,1
-0.5148559,1
-0.36775455,1
-0.20266353,1
-0.22065727,1
-0.28218904,1
-0.12781863,1
0.058909956,1
-0.07561974,1
-0.16104734,1
-0.09231681,1
-0.045167636,1
-0.08709979,1
-0.25464496,1
-0.43269065,1
-0.40199777,1
-0.32703176,1
-0.4920846,1
-0.33979964,1
-0.19058244,1
-0.22604509,1
-0.27334931,1
-0.06910919,1
0.06761404,1
-0.073464,1
-0.07809014,1
-0.03207031,1
-0.012077493,1
-0.11136119,1
-0.24729349,1
-0.44790587,1
-0.4023744,1
-0.33125985,1
-0.48264626,1
-0.3590103,1
-0.20082574,1
-0.23091093,1
-0.22633885,1
-0.029789329,1
-0.0076611903,1
-0.10986069,1
-0.09419177,1
-0.072379366,1
-0.064269215,1
-0.124705285,1
-0.25601882,1
-0.44497332,1
-0.3942139,1
-0.34346345,1
-0.5267909,1
-0.40788066,1
-0.22791678,1
-0.21953484,1
-0.19947048,1
-0.12117344,1
-0.13468729,1
-0.13247092,1
-0.09202134,1
-0.07885503,1
-0.09212055,1
-0.19241086,1
-0.30070373,1
-0.47145456,1
-0.40871757,1
-0.34519604,1
-0.5526173,1
-0.44183487,1
-0.25245467,1
-0.24441278,1
-0.22229113,1
-0.1817129,1
-0.14634126,1
-0.16941458,1
-0.13534999,1
-0.09023866,1
-0.09362423,1
-0.21384518,1
-0.3439265,1
-0.50788504,1
-0.40211523,1
-0.35597172,1
-0.55637467,1
-0.48937207,1
-0.32924306,1
-0.19973065,1
-0.16268666,1
-0.1682528,1
-0.12803122,1
-0.1378395,1
-0.104561694,1
-0.08979201,1
-0.1449362,1
-0.23194265,1
-0.40306947,1
-0.49896306,1
-0.41252393,1
-0.36305925,1
-0.60268414,1
-0.5552169,1
-0.43511128,1
-0.28121915,1
-0.1629346,1
-0.12814409,1
-0.11152279,1
-0.13456568,1
-0.14782141,1
-0.1361822,1
-0.20318261,1
-0.30621463,1
-0.51039034,1
-0.573103,1
-0.43700138,1
-0.32117644,1
-0.52878696,1
-0.5492549,1
-0.4054466,1
-0.3235342,1
-0.1909932,1
-0.14098603,1
-0.07328243,1
-0.07629068,1
-0.116072826,1
-0.15876524,1
-0.25871232,1
-0.36101842,1
-0.4895853,1
-0.51858425,1
-0.3695654,1
-0.24966784,1
-0.3874558,1
-0.40470034,1
-0.37033942,1
-0.2616314,1
-0.18810205,1
-0.13921946,1
-0.08338847,1
-0.071006894,1
-0.13389271,1
-0.16138563,1
-0.22792731,1
-0.33315697,1
-0.38686928,1
-0.3706052,1
-0.22339733,1
-0.12993214,1
-0.17199059,1
-0.009907104,1
0.13542895,1
0.16002072,1
0.08922586,1
0.09936754,1
0.1134641,1
0.09829422,1
0.08319622,1
0.106470644,1
0.14381178,1
0.12449521,1
0.0030535564,1
-0.20541315,1
-0.21601555,1
-0.2514999,1
-0.20911402,1
0.0722439,1
0.17457944,1
0.09854994,1
0.040360022,1
0.06450921,1
0.12914436,1
0.11034107,1
0.11706078,1
0.099787675,1
0.10028694,1
0.007292226,1
-0.13333115,1
-0.2832664,1
-0.2677488,1
-0.19131474,1
-0.107875146,1
0.065444194,1
0.14270052,1
0.11158919,1
0.086016305,1
0.07601072,1
0.13888985,1
0.1799464,1
0.17317355,1
0.11809963,1
0.06222202,1
0.05177706,1
-0.101664156,1
-0.29938066,1
-0.30272853,1
-0.12427765,1
-0.035255447,1
0.094011806,1
0.18396221,1
0.11391682,1
0.118943304,1
0.12055926,1
0.18153785,1
0.23256709,1
0.23903236,1
0.15686114,1
0.06923093,1
0.04841588,1
-0.03944909,1
-0.2136188,1
-0.2576822,1
-0.046745844,1
-0.012907811,1
0.10274709,1
0.15996808,1
0.23469178,1
0.19005176,1
0.17749497,1
0.22660348,1
0.26867187,1
0.29641116,1
0.25900206,1
0.18008034,1
0.102147624,1
0.00942605,1
-0.15178609,1
-0.19290248,1
-0.017999824,1
-0.009759493,1
0.1149078,1
0.22570342,1
0.28795964,1
0.25367206,1
0.23949729,1
0.2661552,1
0.2605948,1
0.24587815,1
0.26194364,1
0.21089157,1
0.10229669,1
-0.0062742988,1
-0.11228044,1
-0.13402478,1
0.020135794,1
-0.008251635,1
0.10426489,1
0.19178665,1
0.19974455,1
0.18984547,1
0.20863356,1
0.25081038,1
0.19735016,1
0.21985984,1
0.23854041,1
0.23930725,1
0.13647917,1
0.020042937,1
-0.06891695,1
-0.09286036,1
0.03577872,1
0.013861491,1
0.048483312,1
0.1673608,1
0.17829408,1
0.17606068,1
0.19694799,1
0.1648422,1
0.14922726,1
0.18070374,1
0.26746246,1
0.24384424,1
0.13810311,1
0.042156532,1
-0.035678905,1
-0.08216179,1
0.055767957,1
0.06574238,1
0.1196895,1
0.24657832,1
0.2615949,1
0.23417714,1
0.18024062,1
0.10493659,1
0.12262363,1
0.16201264,1
0.2153173,1
0.24867646,1
0.14929526,1
0.03803866,1
-0.037220556,1
-0.054674797,1
0.07766743,1
0.100830585,1
0.12934151,1
0.24606271,1
0.26418585,1
0.24322115,1
0.16834426,1
0.09009856,1
0.12826642,1
0.20393114,1
0.21266344,1
0.19553743,1
0.09744514,1
-0.039072543,1
-0.0048113284,1
-0.03353897,1
0.08524864,1
0.0928834,1
0.10068146,1
0.17690146,1
0.21162641,1
0.26336086,1
0.20635712,1
0.11875712,1
0.16814372,1
0.22985175,1
0.19007935,1
0.123018496,1
0.031495698,1
-0.009935315,1
0.04007918,1
0.00994241,1
0.11825654,1
0.08136811,1
0.08167149,1
0.11184318,1
0.15041861,1
0.21888995,1
0.18678406,1
0.13778242,1
0.18433683,1
0.20966104,1
0.15564242,1
0.09182433,1
-0.01626713,1
0.0019159896,1
0.07590672,1
0.063881405,1
0.10717832,1
0.08023211,1
0.05211579,1
0.027791874,1
0.08741961,1
0.13788953,1
0.091932625,1
0.12034872,1
0.13369548,1
0.14889047,1
0.11465992,1
0.11202031,1
-0.030803908,1
0.04391468,1
0.11611401,1
0.08170317,1
0.068902254,1
0.061879892,1
0.011421814,1
-0.017920773,1
0.023790348,1
0.091956,1
0.044448834,1
0.0378688,1
0.0331075,1
0.074861005,1
0.16719583,1
0.16134745,1
0.027638491,1
0.103628986,1
0.15067264,1
0.07900606,1
0.04430109,1
0.025228722,1
0.043454006,1
0.08716501,1
0.1066698,1
0.13412653,1
0.07815619,1
0.020468922,1
-0.0064658807,1
0.089443766,1
0.19660996,1
0.21123998,1
0.16149494,1
0.13732034,1
0.13038857,1
0.0484072,1
-0.011589792,1
-0.018570151,1
0.0074074245,1
0.023585279,1
0.058093127,1
0.023917649,1
-0.029140703,1
-0.027865855,1
-0.036758527,1
0.044321876,1
0.080984205,1
0.06466975,1
0.022060558,1
0.006780159,1
-0.016855748,1
-0.023438424,1
-0.14475065,1
-0.24753663,1
-0.204012,1
-0.16049393,1
-0.05616512,1
0.022226058,1
0.075670436,1
0.05460782,1
0.02874551,1
0.050707977,1
0.07242393,1
0.043342352,1
-0.0407569,1
-0.115131356,1
-0.19198693,1
-0.18655936,1
-0.3021605,1
-0.38207924,1
-0.32437778,1
-0.2001821,1
-0.048912726,1
0.06106684,1
0.12982483,1
0.03519016,1
0.012679284,1
0.06960326,1
0.08287401,1
0.0092571,1
-0.08920751,1
-0.22689377,1
-0.27560258,1
-0.21299917,1
-0.29600582,1
-0.3548774,1
-0.35734722,1
-0.19814816,1
-0.01544592,1
0.10578729,1
0.13112697,1
0.06862417,1
0.06253379,1
0.102653466,1
0.12330173,1
0.04594082,1
-0.07269747,1
-0.2044417,1
-0.28128824,1
-0.22961615,1
-0.20727515,1
-0.24291638,1
-0.25446212,1
-0.08663688,1
0.017877601,1
0.10282933,1
0.09707639,1
0.052511413,1
0.1043219,1
0.1662714,1
0.15519479,1
0.06253039,1
-0.027870111,1
-0.1446545,1
-0.2279222,1
-0.16390888,1
-0.10413199,1
-0.18080167,1
-0.13672659,1
-0.058549136,1
0.050652575,1
0.11758143,1
0.049563196,1
-0.0038555996,1
0.05494218,1
0.15199168,1
0.15536599,1
0.06487056,1
-0.052715536,1
-0.15721366,1
-0.16158158,1
-0.096916676,1
-0.03530418,1
-0.122217745,1
-0.067842156,1
0.032974664,1
0.09454406,1
0.1026446,1
-0.008082458,1
-0.07132153,1
0.0060199853,1
0.110760346,1
0.10441685,1
0.021861782,1
-0.05007325,1
-0.15465313,1
-0.15145016,1
-0.07735336,1
-0.021619724,1
-0.07040664,1
-0.002364798,1
0.083681665,1
0.13787344,1
0.12081726,1
-0.06304035,1
-0.11595455,1
-0.0076906644,1
0.09990705,1
0.09948854,1
-0.07776428,1
-0.1458896,1
-0.12583046,1
-0.098464094,1
-0.07981696,1
-0.012870579,1
-0.043495573,1
0.014187369,1
0.097956024,1
0.13513422,1
0.09202819,1
-0.08381938,1
-0.11711343,1
0.010050754,1
0.074851714,1
-0.0015660608,1
-0.10994145,1
-0.16854009,1
-0.17730594,1
-0.11042468,1
-0.061164778,1
-0.042895887,1
-0.049343932,1
-0.0017631623,1
0.052934863,1
0.12985356,1
0.04999882,1
-0.11651664,1
-0.032081246,1
0.038989905,1
0.059743017,1
-0.053518154,1
-0.11918777,1
-0.11866375,1
-0.1413878,1
-0.10751721,1
-0.04287101,1
-0.033423275,1
-0.07763502,1
-0.029688068,1
0.047228985,1
0.09179647,1
-0.006999696,1
-0.034039676,1
-0.017102515,1
0.052849703,1
0.08695357,1
0.04040733,1
-0.08901837,1
-0.098971695,1
-0.11042859,1
-0.07345469,1
-0.038245734,1
-0.027115138,1
-0.057667326,1
-0.08120324,1
0.0010865198,1
0.06926744,1
0.015827425,1
0.017654423,1
0.011379204,1
0.06484771,1
0.052755993,1
0.056443073,1
0.02451389,1
-0.05819891,1
-0.11228114,1
-0.04964881,1
-0.02497629,1
-0.04046212,1
-0.116869695,1
-0.1107198,1
-0.034066357,1
0.053279378,1
0.06259189,1
0.039795294,1
-0.0041428376,1
0.044384673,1
0.081726454,1
0.098348655,1
0.0429176,1
-0.034536686,1
-0.10847801,1
-0.06915467,1
-0.027099043,1
-0.09096746,1
-0.14971869,1
-0.1631151,1
-0.07224015,1
0.034115188,1
0.071236975,1
0.01605309,1
-0.026448084,1
0.016448213,1
0.06503036,1
0.081851274,1
0.037790652,1
-0.03415192,1
-0.10986584,1
-0.08196353,1
-0.09845821,1
-0.12966561,1
-0.1803555,1
-0.14740165,1
-0.09136387,1
-0.027219737,1
-0.008622695,1
-0.025421709,1
-0.05756599,1
-0.02989779,1
0.017454809,1
0.041029535,1
0.009310963,1
-0.0629154,1
-0.11848836,1
-0.18224329,1
-0.17378975,1
-0.15874246,1
-0.19441989,1
-0.13082026,1
-0.08756429,1
-0.06790165,1
-0.068446025,1
-0.06854777,1
-0.062173873,1
-0.047394477,1
-0.0062183356,1
-0.012697455,1
-0.01252351,1
-0.068614006,1
-0.1189624,1
-0.2270167,1
-0.1584773,1
-0.1497146,1
-0.12084924,1
-0.12726848,1
-0.11699445,1
-0.080783546,1
-0.07344932,1
-0.08348774,1
-0.06643363,1
-0.059132803,1
-0.042053677,1
-0.031117441,1
-0.061073206,1
-0.097534955,1
-0.12426956,1
-0.188021,1
-0.12976025,1
-0.15016016,1
-0.29127416,1
-0.22913735,1
-0.20667654,1
-0.14243828,1
-0.1611983,1
-0.21924208,1
-0.27245277,1
-0.28746468,1
-0.26973048,1
-0.11489452,1
-0.007325916,1
-0.04313461,1
-0.094243094,1
-0.18216129,1
-0.237802,1
-0.31910354,1
-0.4367468,1
-0.344384,1
-0.31657708,1
-0.3085033,1
-0.34588876,1
-0.3761012,1
-0.4114478,1
-0.39274055,1
-0.32397833,1
-0.15268631,1
-0.12945463,1
-0.13262953,1
-0.1670303,1
-0.22140121,1
-0.23891419,1
-0.31954077,1
-0.39423603,1
-0.3872616,1
-0.3363006,1
-0.3595023,1
-0.35504192,1
-0.34390068,1
-0.3598238,1
-0.34498015,1
-0.26862678,1
-0.18730474,1
-0.15250179,1
-0.17298087,1
-0.21573867,1
-0.19160771,1
-0.14764248,1
-0.23665035,1
-0.27800748,1
-0.32639337,1
-0.29582337,1
-0.30828553,1
-0.27827227,1
-0.22790669,1
-0.21917155,1
-0.20145848,1
-0.17640245,1
-0.14727458,1
-0.17224927,1
-0.15432875,1
-0.119362555,1
-0.1480496,1
-0.08981555,1
-0.16242687,1
-0.24534082,1
-0.28731924,1
